match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,striker,non_striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.1,V Kohli,F du Plessis,DL Chahar,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.1,V Kohli,F du Plessis,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.2,F du Plessis,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.3,F du Plessis,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.4,F du Plessis,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.5,F du Plessis,V Kohli,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,0.6,F du Plessis,V Kohli,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.1,F du Plessis,V Kohli,TU Deshpande,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.2,F du Plessis,V Kohli,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.3,F du Plessis,V Kohli,TU Deshpande,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.4,F du Plessis,V Kohli,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.5,F du Plessis,V Kohli,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,1.6,F du Plessis,V Kohli,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.1,F du Plessis,V Kohli,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.2,F du Plessis,V Kohli,DL Chahar,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.2,F du Plessis,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.3,F du Plessis,V Kohli,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.4,F du Plessis,V Kohli,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.5,F du Plessis,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,2.6,F du Plessis,V Kohli,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.1,V Kohli,F du Plessis,M Theekshana,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.2,V Kohli,F du Plessis,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.3,F du Plessis,V Kohli,M Theekshana,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.4,F du Plessis,V Kohli,M Theekshana,0,1,0,0,1,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.5,V Kohli,F du Plessis,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,3.6,F du Plessis,V Kohli,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.1,F du Plessis,V Kohli,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.2,F du Plessis,V Kohli,Mustafizur Rahman,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.3,F du Plessis,V Kohli,Mustafizur Rahman,0,0,0,0,0,0,caught,F du Plessis,R Ravindra
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.4,RM Patidar,V Kohli,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.5,RM Patidar,V Kohli,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,4.6,RM Patidar,V Kohli,Mustafizur Rahman,0,0,0,0,0,0,caught,RM Patidar,MS Dhoni
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.1,V Kohli,GJ Maxwell,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.2,V Kohli,GJ Maxwell,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.3,GJ Maxwell,V Kohli,DL Chahar,0,0,0,0,0,0,caught,GJ Maxwell,MS Dhoni
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.4,C Green,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.5,C Green,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,5.6,C Green,V Kohli,DL Chahar,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.1,V Kohli,C Green,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.2,C Green,V Kohli,RA Jadeja,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.3,C Green,V Kohli,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.4,C Green,V Kohli,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.5,V Kohli,C Green,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,6.6,C Green,V Kohli,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.1,C Green,V Kohli,M Theekshana,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.2,C Green,V Kohli,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.3,V Kohli,C Green,M Theekshana,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.4,V Kohli,C Green,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.5,C Green,V Kohli,M Theekshana,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,7.6,C Green,V Kohli,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.1,C Green,V Kohli,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.2,V Kohli,C Green,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.3,C Green,V Kohli,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.4,C Green,V Kohli,RA Jadeja,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.5,C Green,V Kohli,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,8.6,V Kohli,C Green,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.1,V Kohli,C Green,M Theekshana,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.2,V Kohli,C Green,M Theekshana,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.3,V Kohli,C Green,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.4,C Green,V Kohli,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.5,V Kohli,C Green,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,9.6,C Green,V Kohli,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.1,C Green,V Kohli,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.2,C Green,V Kohli,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.3,C Green,V Kohli,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.4,V Kohli,C Green,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.5,V Kohli,C Green,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,10.6,V Kohli,C Green,RA Jadeja,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.1,C Green,V Kohli,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.2,V Kohli,C Green,Mustafizur Rahman,0,0,0,0,0,0,caught,V Kohli,R Ravindra
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.3,Anuj Rawat,C Green,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.4,C Green,Anuj Rawat,Mustafizur Rahman,0,0,0,0,0,0,bowled,C Green,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.5,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,11.6,KD Karthik,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.1,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.2,KD Karthik,Anuj Rawat,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.3,Anuj Rawat,KD Karthik,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.4,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.5,KD Karthik,Anuj Rawat,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,12.6,Anuj Rawat,KD Karthik,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.1,Anuj Rawat,KD Karthik,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.2,KD Karthik,Anuj Rawat,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.3,Anuj Rawat,KD Karthik,RA Jadeja,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.4,Anuj Rawat,KD Karthik,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.5,KD Karthik,Anuj Rawat,RA Jadeja,0,1,0,1,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,13.6,Anuj Rawat,KD Karthik,RA Jadeja,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.1,Anuj Rawat,KD Karthik,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.2,Anuj Rawat,KD Karthik,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.3,KD Karthik,Anuj Rawat,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.4,Anuj Rawat,KD Karthik,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.5,KD Karthik,Anuj Rawat,DL Chahar,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,14.6,Anuj Rawat,KD Karthik,DL Chahar,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.1,KD Karthik,Anuj Rawat,M Theekshana,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.2,KD Karthik,Anuj Rawat,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.3,Anuj Rawat,KD Karthik,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.4,KD Karthik,Anuj Rawat,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.5,Anuj Rawat,KD Karthik,M Theekshana,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,15.6,KD Karthik,Anuj Rawat,M Theekshana,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.1,Anuj Rawat,KD Karthik,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.2,Anuj Rawat,KD Karthik,Mustafizur Rahman,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.3,Anuj Rawat,KD Karthik,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.4,Anuj Rawat,KD Karthik,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.5,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.5,KD Karthik,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,16.6,Anuj Rawat,KD Karthik,Mustafizur Rahman,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.1,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.1,KD Karthik,Anuj Rawat,TU Deshpande,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.2,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.2,KD Karthik,Anuj Rawat,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.3,Anuj Rawat,KD Karthik,TU Deshpande,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.4,Anuj Rawat,KD Karthik,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.5,Anuj Rawat,KD Karthik,TU Deshpande,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,17.6,Anuj Rawat,KD Karthik,TU Deshpande,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.1,KD Karthik,Anuj Rawat,Mustafizur Rahman,2,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.2,KD Karthik,Anuj Rawat,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.3,Anuj Rawat,KD Karthik,Mustafizur Rahman,6,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.4,Anuj Rawat,KD Karthik,Mustafizur Rahman,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.5,KD Karthik,Anuj Rawat,Mustafizur Rahman,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.6,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,18.6,KD Karthik,Anuj Rawat,Mustafizur Rahman,0,1,0,1,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.1,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.1,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.2,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.3,KD Karthik,Anuj Rawat,TU Deshpande,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.3,KD Karthik,Anuj Rawat,TU Deshpande,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.4,Anuj Rawat,KD Karthik,TU Deshpande,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.5,Anuj Rawat,KD Karthik,TU Deshpande,0,2,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.5,KD Karthik,Anuj Rawat,TU Deshpande,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",RCB,CSK,1,19.6,KD Karthik,Anuj Rawat,TU Deshpande,0,0,0,0,0,0,runout,Anuj Rawat,MS Dhoni
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.1,RD Gaikwad,R Ravindra,Mohammed Siraj,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.2,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.3,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.4,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.5,RD Gaikwad,R Ravindra,Mohammed Siraj,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,0.6,RD Gaikwad,R Ravindra,Mohammed Siraj,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.1,R Ravindra,RD Gaikwad,Yash Dayal,4,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.2,R Ravindra,RD Gaikwad,Yash Dayal,1,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.3,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.4,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.5,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,1.6,RD Gaikwad,R Ravindra,Yash Dayal,0,0,0,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2.1,R Ravindra,RD Gaikwad,Mohammed Siraj,0,1,1,0,0,0,,,
202401,2024,1,2024-03-22,"MA Chidambaram Stadium, Chepauk, Chennai, Chennai",CSK,RCB,2,2.1,R Ravindra,RD Gaikwad,Mohammed Siraj,4,0,0,0,0,0,,,
